job_name,order_id,folder,status,held,deleted,cyclic,startTime,endTime,orderDate,description,application,estimatedStartTime,estimatedEndTime
EBIETLPSLS_OAM_AMER,4cam6,EBIETLPSLS,Ended OK,0,0,0,6/23/2022 3:11,6/23/2022 3:46,220623,Extract Data For ord acct map amerTable,EBIETLPSLS,,
EBIETLPSLS_BMS_EMC_PARTNER_CREDIT,4kyo0,EBIETLPSLS,Ended OK,0,0,0,7/2/2022 3:09,7/2/2022 3:09,220702,Buidling EMC_PARTNER_CREDIT table to integrate EMC and DELL,EBIETLPSLS,,
EBIETLPSLS_BMS_EMC_PARTNER_CREDIT_MD,4g3cr,EBIETLPSLS,Ended OK,0,0,0,6/27/2022 13:00,6/27/2022 13:05,220627,2nd pull for EMC_PARTNER_CREDIT table from EMC in DDW,EBIETLPSLS,,
EBIETLPSLS_CUST_ACCT_MAP_TD1,4e7nm,EBIETLPSLS,Ended OK,0,0,0,6/25/2022 9:17,6/25/2022 9:23,220625,This will load data into CUST_ACCT_MAP table,EBIETLPSLS,,
EBIETLPSLS_BMS_EMC_PARTNER_CREDIT_MD,46o8q,EBIETLPSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220617,2nd pull for EMC_PARTNER_CREDIT table from EMC in DDW,EBIETLPSLS,,
EBIETLPSLS_OAM_AMER,4lw7e,EBIETLPSLS,Ended OK,0,0,0,7/3/2022 6:46,7/3/2022 7:48,220703,Extract Data For ord acct map amerTable,EBIETLPSLS,,
EBIETLPSLS_BMS_EMC_PARTNER_CREDIT_MD,4f5fk,EBIETLPSLS,Ended OK,0,0,0,6/26/2022 13:00,6/26/2022 13:03,220626,2nd pull for EMC_PARTNER_CREDIT table from EMC in DDW,EBIETLPSLS,,
EBIETLPSLS_BMS_EMC_PARTNER_CREDIT_MD,47m9y,EBIETLPSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220618,2nd pull for EMC_PARTNER_CREDIT table from EMC in DDW,EBIETLPSLS,,
EBIETLPSLS_CUST_ACCT_MAP_TD1,4rtq4,EBIETLPSLS,Ended OK,0,0,0,7/9/2022 13:29,7/9/2022 13:34,220709,This will load data into CUST_ACCT_MAP table,EBIETLPSLS,,
EBIETLPSLS_BMS_EMC_PARTNER_CREDIT_MD,4d9cp,EBIETLPSLS,Ended OK,0,0,0,6/24/2022 13:00,6/24/2022 13:04,220624,2nd pull for EMC_PARTNER_CREDIT table from EMC in DDW,EBIETLPSLS,,
EBIETLPSLS_BMS_EMC_PARTNER_CREDIT,45ol3,EBIETLPSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220616,Buidling EMC_PARTNER_CREDIT table to integrate EMC and DELL,EBIETLPSLS,,
EBIETLPSLS_OAM_AMER,48jsq,EBIETLPSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220619,Extract Data For ord acct map amerTable,EBIETLPSLS,,
EBIETLPSLS_BMS_EMC_PARTNER_CREDIT_MD,4afqv,EBIETLPSLS,Ended OK,0,0,0,6/21/2022 13:00,6/21/2022 13:05,220621,2nd pull for EMC_PARTNER_CREDIT table from EMC in DDW,EBIETLPSLS,,
EBIETLPSLS_BMS_EMC_PARTNER_CREDIT_MD,49han,EBIETLPSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220620,2nd pull for EMC_PARTNER_CREDIT table from EMC in DDW,EBIETLPSLS,,
EBIETLPSLS_OAM_AMER,4i3cp,EBIETLPSLS,Ended OK,0,0,0,6/29/2022 2:59,6/29/2022 3:38,220629,Extract Data For ord acct map amerTable,EBIETLPSLS,,
EBIETLPSLS_BMS_EMC_PARTNER_CREDIT,4psp9,EBIETLPSLS,Ended OK,0,0,0,7/7/2022 1:00,7/7/2022 1:06,220707,Buidling EMC_PARTNER_CREDIT table to integrate EMC and DELL,EBIETLPSLS,,
EBIETLPSLS_BMS_EMC_PARTNER_CREDIT_MD,4qp45,EBIETLPSLS,Ended OK,0,0,0,7/8/2022 13:00,7/8/2022 13:04,220708,2nd pull for EMC_PARTNER_CREDIT table from EMC in DDW,EBIETLPSLS,,
EBIETLPSLS_BMS_EMC_PARTNER_CREDIT_MD,4mvfn,EBIETLPSLS,Ended OK,0,0,0,7/4/2022 13:00,7/4/2022 13:04,220704,2nd pull for EMC_PARTNER_CREDIT table from EMC in DDW,EBIETLPSLS,,
EBIETLPSLS_BMS_EMC_PARTNER_CREDIT_MD,4k0b5,EBIETLPSLS,Ended OK,0,0,0,7/1/2022 13:19,7/1/2022 13:19,220701,2nd pull for EMC_PARTNER_CREDIT table from EMC in DDW,EBIETLPSLS,,
EBIETLPSLS_BMS_EMC_PARTNER_CREDIT,4ntkc,EBIETLPSLS,Ended OK,0,0,0,7/5/2022 1:00,7/5/2022 1:05,220705,Buidling EMC_PARTNER_CREDIT table to integrate EMC and DELL,EBIETLPSLS,,
EBIETLPSLS_BMS_EMC_PARTNER_CREDIT_MD,4bdyu,EBIETLPSLS,Ended OK,0,0,0,6/22/2022 13:00,6/22/2022 13:04,220622,2nd pull for EMC_PARTNER_CREDIT table from EMC in DDW,EBIETLPSLS,,
EBIETLPSLS_CUST_ACCT_MAP_TD1,4solj,EBIETLPSLS,Wait Condition,0,0,0,,,220710,This will load data into CUST_ACCT_MAP table,EBIETLPSLS,7/10/2022 7:12,7/10/2022 7:18
EBIETLPSLS_BMS_EMC_PARTNER_CREDIT_MD,4orps,EBIETLPSLS,Ended OK,0,0,0,7/6/2022 13:00,7/6/2022 13:04,220706,2nd pull for EMC_PARTNER_CREDIT table from EMC in DDW,EBIETLPSLS,,
EBIETLPSLS_BMS_EMC_PARTNER_CREDIT_MD,4j1jl,EBIETLPSLS,Ended OK,0,0,0,6/30/2022 13:00,6/30/2022 13:04,220630,2nd pull for EMC_PARTNER_CREDIT table from EMC in DDW,EBIETLPSLS,,
EBIETLPSLS_BMS_EMC_PARTNER_CREDIT_MD,4h4oc,EBIETLPSLS,Ended OK,0,0,0,6/28/2022 13:00,6/28/2022 13:04,220628,2nd pull for EMC_PARTNER_CREDIT table from EMC in DDW,EBIETLPSLS,,
EBIETLPSLS_BMS_EMC_PARTNER_CREDIT,4cahx,EBIETLPSLS,Ended OK,0,0,0,6/23/2022 1:00,6/23/2022 1:05,220623,Buidling EMC_PARTNER_CREDIT table to integrate EMC and DELL,EBIETLPSLS,,
EBIETLPSLS_BMS_EMC_PARTNER_CREDIT_MD,4kyp0,EBIETLPSLS,Ended OK,0,0,0,7/2/2022 3:14,7/2/2022 3:14,220702,2nd pull for EMC_PARTNER_CREDIT table from EMC in DDW,EBIETLPSLS,,
EBIETLPSLS_CUST_ACCT_MAP_TD1,4g3am,EBIETLPSLS,Ended OK,0,0,0,6/27/2022 4:22,6/27/2022 4:27,220627,This will load data into CUST_ACCT_MAP table,EBIETLPSLS,,
EBIETLPSLS_OAM_AMER,4e7t0,EBIETLPSLS,Ended OK,0,0,0,6/25/2022 2:58,6/25/2022 3:58,220625,Extract Data For ord acct map amerTable,EBIETLPSLS,,
EBIETLPSLS_CUST_ACCT_MAP_TD1,46o6l,EBIETLPSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220617,This will load data into CUST_ACCT_MAP table,EBIETLPSLS,,
EBIETLPSLS_CUST_ACCT_MAP_TD1,4lw20,EBIETLPSLS,Ended OK,0,0,0,7/3/2022 8:17,7/3/2022 8:20,220703,This will load data into CUST_ACCT_MAP table,EBIETLPSLS,,
EBI_ETL_DLT_FDM_CUBE_AGGR_DLY_ORD_AMER,4egme,EBI_ETL_DLT,Ended OK,0,0,0,6/26/2022 7:58,6/26/2022 9:17,220626,,GRC Reporting Tool,,
EBIETLPSLS_OAM_AMER,47md7,EBIETLPSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220618,Extract Data For ord acct map amerTable,EBIETLPSLS,,
EBIETLPSLS_OAM_AMER,4rtv6,EBIETLPSLS,Ended OK,0,0,0,7/9/2022 3:56,7/9/2022 4:51,220709,Extract Data For ord acct map amerTable,EBIETLPSLS,,
EBIETLPSLS_OAM_AMER,4d9fy,EBIETLPSLS,Ended OK,0,0,0,6/24/2022 2:54,6/24/2022 3:51,220624,Extract Data For ord acct map amerTable,EBIETLPSLS,,
EBIETLPSLS_BMS_EMC_PARTNER_CREDIT_MD,45om3,EBIETLPSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220616,2nd pull for EMC_PARTNER_CREDIT table from EMC in DDW,EBIETLPSLS,,
EBIETLPSLS_CUST_ACCT_MAP_TD1,48jnc,EBIETLPSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220619,This will load data into CUST_ACCT_MAP table,EBIETLPSLS,,
EBIETLPSLS_CUST_ACCT_MAP_TD1,4afoq,EBIETLPSLS,Ended OK,0,0,0,6/21/2022 7:56,6/21/2022 8:04,220621,This will load data into CUST_ACCT_MAP table,EBIETLPSLS,,
EBIETLPSLS_CUST_ACCT_MAP_TD1,49h8i,EBIETLPSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220620,This will load data into CUST_ACCT_MAP table,EBIETLPSLS,,
EBIETLPSLS_BMS_EMC_PARTNER_CREDIT,4i38g,EBIETLPSLS,Ended OK,0,0,0,6/29/2022 1:00,6/29/2022 1:05,220629,Buidling EMC_PARTNER_CREDIT table to integrate EMC and DELL,EBIETLPSLS,,
EBIETLPSLS_BMS_EMC_PARTNER_CREDIT_MD,4psq9,EBIETLPSLS,Ended OK,0,0,0,7/7/2022 13:00,7/7/2022 13:05,220707,2nd pull for EMC_PARTNER_CREDIT table from EMC in DDW,EBIETLPSLS,,
EBIETLPSLS_CUST_ACCT_MAP_TD1,4qp23,EBIETLPSLS,Ended OK,0,0,0,7/8/2022 14:34,7/8/2022 14:38,220708,This will load data into CUST_ACCT_MAP table,EBIETLPSLS,,
EBIETLPSLS_OAM_AMER,4mviw,EBIETLPSLS,Ended OK,0,0,0,7/4/2022 7:07,7/4/2022 7:35,220704,Extract Data For ord acct map amerTable,EBIETLPSLS,,
EBIETLPSLS_OAM_AMER,4k0ee,EBIETLPSLS,Ended OK,0,0,0,7/1/2022 3:22,7/1/2022 3:57,220701,Extract Data For ord acct map amerTable,EBIETLPSLS,,
EBIETLPSLS_BMS_EMC_PARTNER_CREDIT_MD,4ntlc,EBIETLPSLS,Ended OK,0,0,0,7/5/2022 13:00,7/5/2022 13:04,220705,2nd pull for EMC_PARTNER_CREDIT table from EMC in DDW,EBIETLPSLS,,
EBIETLPSLS_OAM_EMEA,4be22,EBIETLPSLS,Ended OK,0,0,0,6/22/2022 19:37,6/22/2022 19:57,220622,Extract Data For ord acct map emeaTable,EBIETLPSLS,,
EBIETLPSLS_OAM_AMER,4soql,EBIETLPSLS,Ended OK,0,0,0,7/10/2022 3:31,7/10/2022 4:39,220710,Extract Data For ord acct map amerTable,EBIETLPSLS,,
EBIETLPSLS_CUST_ACCT_MAP_TD1,4ornn,EBIETLPSLS,Ended OK,0,0,0,7/6/2022 5:17,7/6/2022 5:25,220706,This will load data into CUST_ACCT_MAP table,EBIETLPSLS,,
EBIETLPSLS_CUST_ACCT_MAP_TD1,4j1hg,EBIETLPSLS,Ended OK,0,0,0,6/30/2022 4:29,6/30/2022 4:36,220630,This will load data into CUST_ACCT_MAP table,EBIETLPSLS,,
EBI_ETL_DLT_FDM_ORD_HASH_FULL_DELL_APJ,4gccj,EBI_ETL_DLT,Ended OK,0,0,0,6/28/2022 19:06,6/28/2022 19:20,220628,Full refresh During APJ window,GRC Reporting Tool,,
EBIETLPSLS_BMS_EMC_PARTNER_CREDIT_MD,4caix,EBIETLPSLS,Ended OK,0,0,0,6/23/2022 13:00,6/23/2022 13:06,220623,2nd pull for EMC_PARTNER_CREDIT table from EMC in DDW,EBIETLPSLS,,
EBIETLPSLS_SRA_ORD_ACCT_MAP_AMER_DLY_TD1,4kywr,EBIETLPSLS,Ended OK,0,0,0,7/2/2022 3:54,7/2/2022 3:54,220702,Extract Data For ord acct map amerTable,,,
EBI_ETL_DLT_FDM_ORD_HASH_FULL_DELL_APJ,4fe9l,EBI_ETL_DLT,Ended OK,0,0,0,6/27/2022 13:29,6/27/2022 13:48,220627,Full refresh During APJ window,GRC Reporting Tool,,
EBIETLPSLS_OAM_APJ,4e7q3,EBIETLPSLS,Ended OK,0,0,0,6/25/2022 13:17,6/25/2022 13:28,220625,Extract Data For ord acct map apj Table,EBIETLPSLS,,
EBIETLPSLS_OAM_AMER,46obz,EBIETLPSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220617,Extract Data For ord acct map amerTable,EBIETLPSLS,,
EBIETLPSLS_OAM_APJ,4lw4h,EBIETLPSLS,Ended OK,0,0,0,7/3/2022 13:44,7/3/2022 13:51,220703,Extract Data For ord acct map apj Table,EBIETLPSLS,,
EBIETLPSLS_OAM_AMER,4f5it,EBIETLPSLS,Ended OK,0,0,0,6/26/2022 2:34,6/26/2022 3:42,220626,Extract Data For ord acct map amerTable,EBIETLPSLS,,
EBIETLPSLS_OAM_APJ,47maa,EBIETLPSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220618,Extract Data For ord acct map apj Table,EBIETLPSLS,,
EBIETLPSLS_OAM_APJ,4rtsh,EBIETLPSLS,Ended OK,0,0,0,7/9/2022 14:29,7/9/2022 14:44,220709,Extract Data For ord acct map apj Table,EBIETLPSLS,,
EBIETLPSLS_CUST_ACCT_MAP_TD1,4d9ak,EBIETLPSLS,Ended OK,0,0,0,6/24/2022 10:14,6/24/2022 10:21,220624,This will load data into CUST_ACCT_MAP table,EBIETLPSLS,,
EBIETLPSLS_CUST_ACCT_MAP_TD1,45ojy,EBIETLPSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220616,This will load data into CUST_ACCT_MAP table,EBIETLPSLS,,
EBIETLPSLS_OAM_APJ,48jpt,EBIETLPSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220619,Extract Data For ord acct map apj Table,EBIETLPSLS,,
EBIETLPSLS_OAM_AMER,4afu4,EBIETLPSLS,Ended OK,0,0,0,6/21/2022 2:58,6/21/2022 3:33,220621,Extract Data For ord acct map amerTable,EBIETLPSLS,,
EBIETLPSLS_OAM_AMER,49hdw,EBIETLPSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220620,Extract Data For ord acct map amerTable,EBIETLPSLS,,
EBIETLPSLS_CUST_ACCT_MAP_TD1,4i37b,EBIETLPSLS,Ended OK,0,0,0,6/29/2022 9:37,6/29/2022 9:44,220629,This will load data into CUST_ACCT_MAP table,EBIETLPSLS,,
EBIETLPSLS_CUST_ACCT_MAP_TD1,4pso7,EBIETLPSLS,Ended OK,0,0,0,7/7/2022 4:57,7/7/2022 5:19,220707,This will load data into CUST_ACCT_MAP table,EBIETLPSLS,,
EBIETLPSLS_OAM_AMER,4qp75,EBIETLPSLS,Ended OK,0,0,0,7/8/2022 2:46,7/8/2022 3:17,220708,Extract Data For ord acct map amerTable,EBIETLPSLS,,
EBIETLPSLS_CUST_ACCT_MAP_TD1,4mvdi,EBIETLPSLS,Ended OK,0,0,0,7/4/2022 11:22,7/4/2022 11:27,220704,This will load data into CUST_ACCT_MAP table,EBIETLPSLS,,
EBIETLPSLS_CUST_ACCT_MAP_TD1,4k090,EBIETLPSLS,Ended OK,0,0,0,7/1/2022 4:21,7/1/2022 4:26,220701,This will load data into CUST_ACCT_MAP table,EBIETLPSLS,,
EBIETLPSLS_CUST_ACCT_MAP_TD1,4ntj7,EBIETLPSLS,Ended OK,0,0,0,7/5/2022 9:53,7/5/2022 10:00,220705,This will load data into CUST_ACCT_MAP table,EBIETLPSLS,,
EBIETLPSLS_CUST_ACCT_MAP_TD1,4bdwp,EBIETLPSLS,Ended OK,0,0,0,6/22/2022 4:58,6/22/2022 5:05,220622,This will load data into CUST_ACCT_MAP table,EBIETLPSLS,,
EBIETLPSLS_OAM_APJ,4sonw,EBIETLPSLS,Wait Condition,0,0,0,,,220710,Extract Data For ord acct map apj Table,EBIETLPSLS,7/10/2022 12:19,7/10/2022 12:43
EBIETLPSLS_SRA_ORD_MAILER_CD_ACCT_TD1,4ornk,EBIETLPSLS,Ended OK,0,0,0,7/6/2022 3:16,7/6/2022 3:18,220706,This will load data into ORD_MAILER_CD_ACCT table,EBIETLPSLS,,
EBIETLPSLS_OAM_AMER,4j1mu,EBIETLPSLS,Ended OK,0,0,0,6/30/2022 2:54,6/30/2022 3:34,220630,Extract Data For ord acct map amerTable,EBIETLPSLS,,
EBIETLPSLS_CUST_ACCT_MAP_TD1,4h4m7,EBIETLPSLS,Ended OK,0,0,0,6/28/2022 6:48,6/28/2022 6:54,220628,This will load data into CUST_ACCT_MAP table,EBIETLPSLS,,
EBIETLPSLS_CUST_ACCT_MAP_TD1,4cags,EBIETLPSLS,Ended OK,0,0,0,6/23/2022 7:41,6/23/2022 7:55,220623,This will load data into CUST_ACCT_MAP table,EBIETLPSLS,,
EBIETLPSLS_OAM_AMER,4kys9,EBIETLPSLS,Ended OK,0,0,0,7/2/2022 3:54,7/2/2022 5:07,220702,Extract Data For ord acct map amerTable,EBIETLPSLS,,
EBIETLPSLS_OAM_AMER,4g3g0,EBIETLPSLS,Ended OK,0,0,0,6/27/2022 2:45,6/27/2022 3:23,220627,Extract Data For ord acct map amerTable,EBIETLPSLS,,
EBIETLPSLS_OAM_EMC,4e7t1,EBIETLPSLS,Ended OK,0,0,0,6/25/2022 8:19,6/25/2022 8:37,220625,load for SLS_PKG.ORD_ACCT_ASSN_EMC,EBIETLPSLS,,
EBIETLPSLS_OAM_EMC_MD,46o93,EBIETLPSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220617,Extract Data For ord acct map EMCTable,EBIETLPSLS,,
EBIETLPSLS_OAM_EMC,4lw7f,EBIETLPSLS,Ended OK,0,0,0,7/3/2022 4:37,7/3/2022 4:48,220703,load for SLS_PKG.ORD_ACCT_ASSN_EMC,EBIETLPSLS,,
EBIETLPSLS_OAM_APJ,4f5fw,EBIETLPSLS,Ended OK,0,0,0,6/26/2022 11:52,6/26/2022 12:14,220626,Extract Data For ord acct map apj Table,EBIETLPSLS,,
EBIETLPSLS_OAM_EMC,47md8,EBIETLPSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220618,load for SLS_PKG.ORD_ACCT_ASSN_EMC,EBIETLPSLS,,
EBIETLPSLS_OAM_EMC,4rtv7,EBIETLPSLS,Ended OK,0,0,0,7/9/2022 13:06,7/9/2022 13:22,220709,load for SLS_PKG.ORD_ACCT_ASSN_EMC,EBIETLPSLS,,
EBIETLPSLS_OAM_APJ,4d9d1,EBIETLPSLS,Ended OK,0,0,0,6/24/2022 13:45,6/24/2022 13:46,220624,Extract Data For ord acct map apj Table,EBIETLPSLS,,
EBIETLPSLS_OAM_AMER,45opc,EBIETLPSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220616,Extract Data For ord acct map amerTable,EBIETLPSLS,,
EBIETLPSLS_OAM_EMC,48jsr,EBIETLPSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220619,load for SLS_PKG.ORD_ACCT_ASSN_EMC,EBIETLPSLS,,
EBIETLPSLS_OAM_EMEA,4afu3,EBIETLPSLS,Ended OK,0,0,0,6/21/2022 19:47,6/21/2022 20:14,220621,Extract Data For ord acct map emeaTable,EBIETLPSLS,,
EBIETLPSLS_OAM_APJ,49haz,EBIETLPSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220620,Extract Data For ord acct map apj Table,EBIETLPSLS,6/20/2022 11:25,6/20/2022 12:25
EBIETLPSLS_OAM_APJ,4i39s,EBIETLPSLS,Ended OK,0,0,0,6/29/2022 16:33,6/29/2022 16:33,220629,Extract Data For ord acct map apj Table,EBIETLPSLS,,
EBIETLPSLS_OAM_AMER,4pst9,EBIETLPSLS,Ended OK,0,0,0,7/7/2022 3:08,7/7/2022 3:50,220707,Extract Data For ord acct map amerTable,EBIETLPSLS,,
EBIETLPSLS_OAM_APJ,4qp4g,EBIETLPSLS,Ended OK,0,0,0,7/8/2022 15:06,7/8/2022 15:22,220708,Extract Data For ord acct map apj Table,EBIETLPSLS,,
EBIETLPSLS_OAM_APJ,4mvfz,EBIETLPSLS,Ended OK,0,0,0,7/4/2022 12:46,7/4/2022 13:04,220704,Extract Data For ord acct map apj Table,EBIETLPSLS,,
EBIETLPSLS_OAM_APJ,4k0bh,EBIETLPSLS,Ended OK,0,0,0,7/1/2022 14:44,7/1/2022 14:56,220701,Extract Data For ord acct map apj Table,EBIETLPSLS,,
EBIETLPSLS_OAM_AMER,4ntol,EBIETLPSLS,Ended OK,0,0,0,7/5/2022 2:54,7/5/2022 3:26,220705,Extract Data For ord acct map amerTable,EBIETLPSLS,,
EBIETLPSLS_SRA_ORD_MAILER_CD_ACCT_TD1,4bdwm,EBIETLPSLS,Ended OK,0,0,0,6/22/2022 2:57,6/22/2022 2:59,220622,This will load data into ORD_MAILER_CD_ACCT table,EBIETLPSLS,,
EBIETLPSLS_OAM_EMC,4soqm,EBIETLPSLS,Wait Condition,0,0,0,,,220710,load for SLS_PKG.ORD_ACCT_ASSN_EMC,EBIETLPSLS,7/10/2022 5:11,7/10/2022 5:30
EBIETLPSLS_OAM_AMER,4ort1,EBIETLPSLS,Ended OK,0,0,0,7/6/2022 3:18,7/6/2022 3:57,220706,Extract Data For ord acct map amerTable,EBIETLPSLS,,
EBIETLPSLS_OAM_APJ,4j1jx,EBIETLPSLS,Ended OK,0,0,0,6/30/2022 12:10,6/30/2022 12:11,220630,Extract Data For ord acct map apj Table,EBIETLPSLS,,
EBIETLPSLS_OAM_AMER,4h4rl,EBIETLPSLS,Ended OK,0,0,0,6/28/2022 2:54,6/28/2022 3:34,220628,Extract Data For ord acct map amerTable,EBIETLPSLS,,
EBIETLPSLS_OAM_APJ,4caj9,EBIETLPSLS,Ended OK,0,0,0,6/23/2022 11:43,6/23/2022 12:59,220623,Extract Data For ord acct map apj Table,EBIETLPSLS,,
EBIETLPSLS_OAM_APJ,4kypc,EBIETLPSLS,Ended OK,0,0,0,7/2/2022 11:22,7/2/2022 11:43,220702,Extract Data For ord acct map apj Table,EBIETLPSLS,,
EBIETLPSLS_OAM_APJ,4g3d3,EBIETLPSLS,Ended OK,0,0,0,6/27/2022 12:34,6/27/2022 12:53,220627,Extract Data For ord acct map apj Table,EBIETLPSLS,,
EBIETLPSLS_OAM_EMC_MD,4e7q4,EBIETLPSLS,Ended OK,0,0,0,6/25/2022 15:25,6/25/2022 15:42,220625,Extract Data For ord acct map EMCTable,EBIETLPSLS,,
EBIETLPSLS_OAM_EMEA,46oby,EBIETLPSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220617,Extract Data For ord acct map emeaTable,EBIETLPSLS,,
EBIETLPSLS_OAM_EMC_MD,4lw4i,EBIETLPSLS,Ended OK,0,0,0,7/3/2022 20:32,7/3/2022 20:52,220703,Extract Data For ord acct map EMCTable,EBIETLPSLS,,
EBIETLPSLS_OAM_EMC,4f5iu,EBIETLPSLS,Ended OK,0,0,0,6/26/2022 1:57,6/26/2022 2:14,220626,load for SLS_PKG.ORD_ACCT_ASSN_EMC,EBIETLPSLS,,
EBIETLPSLS_OAM_EMC_MD,47mab,EBIETLPSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220618,Extract Data For ord acct map EMCTable,EBIETLPSLS,,
EBIETLPSLS_OAM_EMC_MD,4rtsi,EBIETLPSLS,Ended OK,0,0,0,7/9/2022 15:41,7/9/2022 15:58,220709,Extract Data For ord acct map EMCTable,EBIETLPSLS,,
EBIETLPSLS_OAM_EMC,4d9fz,EBIETLPSLS,Ended OK,0,0,0,6/24/2022 4:15,6/24/2022 4:30,220624,load for SLS_PKG.ORD_ACCT_ASSN_EMC,EBIETLPSLS,,
EBIETLPSLS_OAM_APJ,45omf,EBIETLPSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220616,Extract Data For ord acct map apj Table,EBIETLPSLS,,
EBIETLPSLS_OAM_EMC_MD,48jpu,EBIETLPSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220619,Extract Data For ord acct map EMCTable,EBIETLPSLS,,
EBIETLPSLS_OAM_APJ,4afr7,EBIETLPSLS,Ended OK,0,0,0,6/21/2022 13:07,6/21/2022 13:39,220621,Extract Data For ord acct map apj Table,EBIETLPSLS,,
EBIETLPSLS_OAM_EMC,49hdx,EBIETLPSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220620,load for SLS_PKG.ORD_ACCT_ASSN_EMC,EBIETLPSLS,,
EBIETLPSLS_OAM_EMC,4i3cq,EBIETLPSLS,Ended OK,0,0,0,6/29/2022 8:42,6/29/2022 9:05,220629,load for SLS_PKG.ORD_ACCT_ASSN_EMC,EBIETLPSLS,,
EBIETLPSLS_OAM_APJ,4psqk,EBIETLPSLS,Ended OK,0,0,0,7/7/2022 13:30,7/7/2022 13:44,220707,Extract Data For ord acct map apj Table,EBIETLPSLS,,
EBIETLPSLS_OAM_EMC,4qp76,EBIETLPSLS,Ended OK,0,0,0,7/8/2022 14:08,7/8/2022 14:23,220708,load for SLS_PKG.ORD_ACCT_ASSN_EMC,EBIETLPSLS,,
EBIETLPSLS_OAM_EMC,4mvix,EBIETLPSLS,Ended OK,0,0,0,7/4/2022 9:38,7/4/2022 10:17,220704,load for SLS_PKG.ORD_ACCT_ASSN_EMC,EBIETLPSLS,,
EBIETLPSLS_OAM_EMC,4k0ef,EBIETLPSLS,Ended OK,0,0,0,7/1/2022 2:28,7/1/2022 2:40,220701,load for SLS_PKG.ORD_ACCT_ASSN_EMC,EBIETLPSLS,,
EBIETLPSLS_OAM_APJ,4ntlo,EBIETLPSLS,Ended OK,0,0,0,7/5/2022 12:36,7/5/2022 12:46,220705,Extract Data For ord acct map apj Table,EBIETLPSLS,,
EBIETLPSLS_OAM_AMER,4be23,EBIETLPSLS,Ended OK,0,0,0,6/22/2022 2:59,6/22/2022 3:38,220622,Extract Data For ord acct map amerTable,EBIETLPSLS,,
EBIETLPSLS_OAM_EMC_MD,4sonx,EBIETLPSLS,Wait Condition,0,0,0,,,220710,Extract Data For ord acct map EMCTable,EBIETLPSLS,7/10/2022 16:32,7/10/2022 16:48
EBIETLPSLS_OAM_APJ,4orq4,EBIETLPSLS,Ended OK,0,0,0,7/6/2022 13:00,7/6/2022 13:19,220706,Extract Data For ord acct map apj Table,EBIETLPSLS,,
EBIETLPSLS_OAM_EMC,4j1mv,EBIETLPSLS,Ended OK,0,0,0,6/30/2022 3:34,6/30/2022 3:52,220630,load for SLS_PKG.ORD_ACCT_ASSN_EMC,EBIETLPSLS,,
EBIETLPSLS_OAM_APJ,4h4oo,EBIETLPSLS,Ended OK,0,0,0,6/28/2022 18:44,6/28/2022 18:44,220628,Extract Data For ord acct map apj Table,EBIETLPSLS,,
EBIETLPSLS_OAM_EMC,4cam7,EBIETLPSLS,Ended OK,0,0,0,6/23/2022 2:51,6/23/2022 3:09,220623,load for SLS_PKG.ORD_ACCT_ASSN_EMC,EBIETLPSLS,,
EBIETLPSLS_OAM_EMC,4kysa,EBIETLPSLS,Ended OK,0,0,0,7/2/2022 3:13,7/2/2022 3:27,220702,load for SLS_PKG.ORD_ACCT_ASSN_EMC,EBIETLPSLS,,
EBIETLPSLS_OAM_EMC,4g3g1,EBIETLPSLS,Ended OK,0,0,0,6/27/2022 2:14,6/27/2022 2:33,220627,load for SLS_PKG.ORD_ACCT_ASSN_EMC,EBIETLPSLS,,
EBIETLPSLS_OAM_EMEA,4e7sz,EBIETLPSLS,Ended OK,0,0,0,6/25/2022 19:35,6/25/2022 20:09,220625,Extract Data For ord acct map emeaTable,EBIETLPSLS,,
EBIETLPSLS_OAM_APJ,46o92,EBIETLPSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220617,Extract Data For ord acct map apj Table,EBIETLPSLS,,
